CaseID,Activity,time:timestamp,REPAIR_IN_TIME_5D,DEVICETYPE,org:resource
5626,,,,,
5626,NoteWorkshop,18.9514689822159,1.0,AB53,
5626,,,,,
5627,,,,,
5627,DeviceReceived,18.954171558672833,0.0,AB62,E
5627,,,,,
5627,NoteHotline,18.957725968015705,0.0,AB62,E
5627,,,,,
5627,StockEntry,18.964940491966857,0.0,AB62,E
5627,,,,,
5627,Completed,18.96523354399153,0.0,AB62,E
5628,,,,,
5628,DeviceReceived,18.956052233932247,0.0,AB52,L
5628,,,,,
5628,StatusRequest,18.96423648553323,0.0,AB52,L
5628,,,,,
5628,Approved,18.96819010392688,0.0,AB52,L
5628,,,,,
5628,InDelivery,18.96844382815596,0.0,AB52,L
5628,,,,,
5628,Completed,18.968605104147574,0.0,AB52,L
5629,,,,,
5629,DeviceReceived,18.953996920480492,0.0,AB61,L
5629,,,,,
5629,Approved,18.95755165137804,0.0,AB61,L
5629,,,,,
5629,InDelivery,18.96092159266288,0.0,AB61,L
5629,,,,,
5630,,,,,
5630,NoteHotline,18.951012533427082,1.0,AB52,E
5630,,,,,
5630,Letter,18.953828295381328,1.0,AB52,E
5630,,,,,
5630,NoteWorkshop,18.954496738169965,1.0,AB52,E
5630,,,,,
5631,,,,,
5631,DeviceReceived,18.954532206647087,0.0,AB14,L
5631,,,,,
5631,InDelivery,18.958885053484444,0.0,AB14,L
5631,,,,,
5631,NoteHotline,18.959090271616727,0.0,AB14,L
5631,,,,,
5631,Completed,18.9605622279718,0.0,AB14,L
5632,,,,,
5632,DeviceReceived,18.95507628983976,0.0,AB34,J
5632,,,,,
5632,Transmission,18.95908979300243,0.0,AB34,J
5632,,,,,
5632,NoteHotline,18.961195328479203,0.0,AB34,J
5632,,,,,
5632,Completed,18.964186087060828,0.0,AB34,J
5633,,,,,
5633,DeviceReceived,18.953574063103996,0.0,AF3,E
5633,,,,,
5633,Letter,18.967944102361407,0.0,AF3,E
5633,,,,,
5633,InDelivery,18.967944102361407,0.0,AF3,E
5633,,,,,
5633,NoteHotline,18.968174822783954,0.0,AF3,E
5633,,,,,
5634,,,,,
5634,NoteHotline,18.951034045454662,1.0,AB25,E
5634,,,,,
5634,DeviceReceived,18.96258597605465,1.0,AB25,E
5634,,,,,
5634,NoteWorkshop,18.96407571720663,1.0,AB25,E
5634,,,,,
5635,,,,,
5635,DeviceReceived,18.954533385194495,0.0,AB52,L
5635,,,,,
5635,Transmission,18.960766618601763,0.0,AB52,L
5635,,,,,
5635,NoteHotline,18.96113729745574,0.0,AB52,L
5635,,,,,
5635,Completed,18.962588052503865,0.0,AB52,L
5636,,,,,
5636,DeviceReceived,18.817424713241206,0.0,AB61,E
5636,,,,,
5636,StatusRequest,18.821026121912958,0.0,AB61,E
5636,,,,,
5636,InDelivery,18.825273611769543,0.0,AB61,E
5636,,,,,
5636,Approved,18.82559612765642,0.0,AB61,E
5636,,,,,
5636,Completed,18.825710283881147,0.0,AB61,E
5636,,,,,
5637,,,,,
5637,NoteHotline,18.95109729613732,1.0,AB58,E
5637,,,,,
5637,Letter,18.95484169473521,1.0,AB58,E
5637,,,,,
5637,InDelivery,18.955348009555312,1.0,AB58,E
5637,,,,,
5637,Completed,18.9555264654408,1.0,AB58,E
5638,,,,,
5638,NoteHotline,18.951101279325478,0.0,AB62,E
5638,,,,,
5638,Letter,18.95484169473521,0.0,AB62,E
5638,,,,,
5638,NoteWorkshop,18.965270733584493,0.0,AB62,E
5638,,,,,
5638,InDelivery,18.96544172062277,0.0,AB62,E
5638,,,,,
5639,,,,,
5639,DeviceReceived,18.955570929467545,0.0,AB49,L
5639,,,,,
5639,NoteWorkshop,18.957593885999657,0.0,AB49,L
5639,,,,,
5639,Approved,18.958056514511163,0.0,AB49,L
5639,,,,,
5639,StatusRequest,18.962629859757218,0.0,AB49,L
5639,,,,,
5639,Completed,18.964103053827138,0.0,AB49,L
5640,,,,,
5640,DeviceReceived,18.9540227506231,0.0,AB62,L
5640,,,,,
5640,Transmission,18.95713704360438,0.0,AB62,L
5640,,,,,
5640,Approved,18.958058734770898,0.0,AB62,L
5640,,,,,
5640,NoteWorkshop,18.958151432058116,0.0,AB62,L
5640,,,,,
5641,,,,,
5641,Letter,18.955348009555312,1.0,AB58,G
5641,,,,,
5641,DeviceReceived,18.955578748980646,1.0,AB58,G
5641,,,,,
5641,Completed,18.955610395419303,1.0,AB58,G
5642,,,,,
5642,DeviceReceived,18.95354826832254,0.0,AB34,J
5642,,,,,
5642,InDelivery,18.96393728033433,0.0,AB34,J
5642,,,,,
5642,NoteWorkshop,18.96414321819651,0.0,AB34,J
5642,,,,,
5643,,,,,
5643,DeviceReceived,18.9556581413988,0.0,AB52,L
5643,,,,,
5643,Transmission,18.96127648937795,0.0,AB52,L
5643,,,,,
5643,NoteHotline,18.961602674022394,0.0,AB52,L
5643,,,,,
5643,InDelivery,18.962430573294693,0.0,AB52,L
5643,,,,,
5644,,,,,
5644,Letter,18.95332121032718,1.0,AB36,G
5644,,,,,
5644,DeviceReceived,18.953499828679043,1.0,AB36,G
5644,,,,,
5644,Completed,18.953539476229057,1.0,AB36,G
5645,,,,,
5645,Letter,18.79839651594729,0.0,AB49,E
5645,,,,,
5645,InDelivery,18.80547787325571,0.0,AB49,E
5645,,,,,
5645,NoteWorkshop,18.805694079715288,0.0,AB49,E
5646,,,,,
5646,DeviceReceived,18.80049468253455,0.0,AB28,L
5646,,,,,
5646,Transmission,18.80169093321876,0.0,AB28,L
5646,,,,,
5646,NoteHotline,18.80867760677329,0.0,AB28,L
5646,,,,,
5646,Completed,18.80926388348531,0.0,AB28,L
5647,,,,,
5647,DeviceReceived,18.951110793020877,0.0,AB61,
5647,,,,,
5647,StatusRequest,18.9616649745072,0.0,AB61,
5647,,,,,
5647,StockEntry,18.962430573294693,0.0,AB61,
5647,,,,,
5647,NoteWorkshop,18.962703506764583,0.0,AB61,
5647,,,,,
5648,,,,,
5648,DeviceReceived,18.952456777236904,0.0,AB59,L
5648,,,,,
5648,InDelivery,18.958380526809712,0.0,AB59,L
5648,,,,,
5648,NoteHotline,18.9585632135494,0.0,AB59,L
5648,,,,,
5649,,,,,
5649,NoteHotline,18.950968648868063,1.0,AB41,E
5649,,,,,
5649,StockEntry,18.953828295381328,1.0,AB41,E
5649,,,,,
5649,NoteWorkshop,18.95401861479457,1.0,AB41,E
5649,,,,,
5650,,,,,
5650,NoteHotline,18.950974503784465,1.0,AB57,E
5650,,,,,
5650,Letter,18.95484169473521,1.0,AB57,E
5650,,,,,
5650,Completed,18.95514008817296,1.0,AB57,E
5650,,,,,
5651,,,,,
5651,Letter,18.955348009555312,1.0,AB63,G
5651,,,,,
5651,DeviceReceived,18.95557188421287,1.0,AB63,G
5651,,,,,
5651,Completed,18.955667412710238,1.0,AB63,G
5652,,,,,
5652,DeviceReceived,18.953996850081733,0.0,AB20,L
5652,,,,,
5652,Transmission,18.957172137856794,0.0,AB20,L
5652,,,,,
5652,Approved,18.96768688916858,0.0,AB20,L
5652,,,,,
5652,NoteWorkshop,18.9677208281572,0.0,AB20,L
5652,,,,,
5653,,,,,
5653,DeviceReceived,18.956047778634428,0.0,AB62,L
5653,,,,,
5653,InDelivery,18.972930158083162,0.0,AB62,L
5653,,,,,
5653,NoteHotline,18.97312589564428,0.0,AB62,L
5653,,,,,
5653,Completed,18.973143351644506,0.0,AB62,L
5654,,,,,
5654,DeviceReceived,18.815202026254646,0.0,AB61,L
5654,,,,,
5654,Approved,18.81747740271275,0.0,AB61,L
5654,,,,,
5654,InDelivery,18.818911889935034,0.0,AB61,L
5654,,,,,
5655,,,,,
5655,DeviceReceived,18.95159352512024,1.0,AB36,E
5655,,,,,
5655,StockEntry,18.953828295381328,1.0,AB36,E
5655,,,,,
5655,NoteWorkshop,18.95397181714299,1.0,AB36,E
5655,,,,,
5655,Approved,18.954045118999264,1.0,AB36,E
5655,,,,,
5655,Completed,18.954134593366568,1.0,AB36,E
5656,,,,,
5656,DeviceReceived,18.951590984663483,1.0,AB36,E
5656,,,,,
5656,StockEntry,18.953828295381328,1.0,AB36,E
5656,,,,,
5656,NoteWorkshop,18.954018403602866,1.0,AB36,E
5656,,,,,
5656,Approved,18.954039798269065,1.0,AB36,E
5656,,,,,
5656,Completed,18.95408461001707,1.0,AB36,E
5657,,,,,
5657,NoteHotline,18.951056451363367,1.0,AB8,E
5657,,,,,
5657,Letter,18.95484169473521,1.0,AB8,E
5657,,,,,
5657,InDelivery,18.95484169473521,1.0,AB8,E
5657,,,,,
5657,NoteWorkshop,18.955100896659882,1.0,AB8,E
5658,,,,,
5658,DeviceReceived,18.95206463297766,0.0,AB29,L
5658,,,,,
5658,NoteWorkshop,18.953466319257483,0.0,AB29,L
5658,,,,,
5658,Approved,18.95354312689408,0.0,AB29,L
5658,,,,,
5658,InDelivery,18.95484169473521,0.0,AB29,L
5658,,,,,
5659,,,,,
5659,DeviceReceived,18.951987123856718,1.0,AB47,E
5659,,,,,
5659,StockEntry,18.954335123430546,1.0,AB47,E
5659,,,,,
5659,Completed,18.95452276649086,1.0,AB47,E
5660,,,,,
5660,DeviceReceived,18.953590437602944,0.0,AB8,E
5660,,,,,
5660,StatusRequest,18.958189102116627,0.0,AB8,E
5660,,,,,
5660,InDelivery,18.96544172062277,0.0,AB8,E
5660,,,,,
5660,Completed,18.965663387759214,0.0,AB8,E
5661,,,,,
5661,NoteHotline,18.951087664640422,1.0,AB52,E
5661,,,,,
5661,Letter,18.95484169473521,1.0,AB52,E
5661,,,,,
5661,InDelivery,18.95484169473521,1.0,AB52,E
5661,,,,,
5661,Completed,18.955136994161982,1.0,AB52,E
5662,,,,,
5662,DeviceReceived,18.9612456099903,0.0,AB61,L
5662,,,,,
5662,Transmission,18.9642757793653,0.0,AB61,L
5662,,,,,
5662,NoteHotline,18.964296200863927,0.0,AB61,L
5662,,,,,
5662,NoteWorkshop,18.969126117320812,0.0,AB61,L
5662,,,,,
5663,,,,,
5663,NoteHotline,18.95112043017848,1.0,AB20,G
5663,,,,,
5663,InDelivery,18.95332121032718,1.0,AB20,G
5663,,,,,
5663,NoteWorkshop,18.953496494808967,1.0,AB20,G
5663,,,,,
5664,,,,,
5664,NoteHotline,18.951129161198345,0.0,AB62,E
5664,,,,,
5664,DeviceReceived,18.954166309002176,0.0,AB62,E
5664,,,,,
5664,StockEntry,18.956865417702183,0.0,AB62,E
5664,,,,,
5664,NoteWorkshop,18.95703329753515,0.0,AB62,E
5664,,,,,
5665,,,,,
5665,Letter,18.957875745459315,0.0,AB59,L
5665,,,,,
5665,Transmission,18.95818069541361,0.0,AB59,L
5665,,,,,
5665,NoteHotline,18.964250125609407,0.0,AB59,L
5665,,,,,
5665,Completed,18.965098539541025,0.0,AB59,L
5665,,,,,
5666,,,,,
5666,Creation,18.950992450802055,0.0,AB52,L
5666,,,,,
5666,Transmission,18.954112895702565,0.0,AB52,L
5666,,,,,
5666,NoteHotline,18.954679684323825,0.0,AB52,L
5666,,,,,
5666,NoteWorkshop,18.961747051988606,0.0,AB52,L
5666,,,,,
5667,,,,,
5667,NoteHotline,18.951471475931445,1.0,AB45,G
5667,,,,,
5667,InDelivery,18.953828295381328,1.0,AB45,G
5667,,,,,
5667,NoteWorkshop,18.954063527216764,1.0,AB45,G
5667,,,,,
5668,,,,,
5668,NoteHotline,18.951474387218845,1.0,AB64,L
5668,,,,,
5668,InDelivery,18.956865417702183,1.0,AB64,L
5668,,,,,
5668,Completed,18.95705362767653,1.0,AB64,L
5669,,,,,
5669,NoteHotline,18.812734318148905,1.0,AB49,E
5669,,,,,
5669,DeviceReceived,18.814629398210037,1.0,AB49,E
5669,,,,,
5669,InDelivery,18.814842347480617,1.0,AB49,E
5669,,,,,
5670,,,,,
5670,DeviceReceived,18.953997477803807,0.0,AB49,L
5670,,,,,
5670,Transmission,18.95716730157823,0.0,AB49,L
5670,,,,,
5670,NoteHotline,18.958044408166106,0.0,AB49,L
5670,,,,,
5670,NoteWorkshop,18.95917850200026,0.0,AB49,L
5670,,,,,
5671,,,,,
5671,NoteHotline,18.951492854581918,1.0,AB43,E
5671,,,,,
5671,StockEntry,18.95484169473521,1.0,AB43,E
5671,,,,,
5671,NoteWorkshop,18.955091209884404,1.0,AB43,E
5671,,,,,
5672,,,,,
5672,DeviceReceived,18.955074865801866,0.0,AB44,J
5672,,,,,
5672,Transmission,18.95710088371545,0.0,AB44,J
5672,,,,,
5672,NoteHotline,18.95757070832781,0.0,AB44,J
5672,,,,,
5672,Completed,18.959199582289198,0.0,AB44,J
5673,,,,,
5673,DeviceReceived,18.95452736344763,0.0,AB23,L
5673,,,,,
5673,Completed,18.95811284915622,0.0,AB23,L
5674,,,,,
5674,NoteHotline,18.951528170993726,0.0,AB53,L
5674,,,,,
5674,InDelivery,18.961424839251727,0.0,AB53,L
5674,,,,,
5674,NoteWorkshop,18.962144932437596,0.0,AB53,L
5675,,,,,
5675,DeviceReceived,18.971689713545942,0.0,AB62,L
5675,,,,,
5675,Transmission,18.975670872860814,0.0,AB62,L
5675,,,,,
5675,Approved,18.978083358911928,0.0,AB62,L
5675,,,,,
5675,NoteWorkshop,18.97810065986741,0.0,AB62,L
5675,,,,,
5676,,,,,
5676,DeviceReceived,18.9524572296584,0.0,AB62,L
5676,,,,,
5676,Transmission,18.954086123456417,0.0,AB62,L
5676,,,,,
5676,NoteHotline,18.954542168553818,0.0,AB62,L
5676,,,,,
5676,NoteWorkshop,18.96118817598658,0.0,AB62,L
5676,,,,,
5677,,,,,
5677,DeviceReceived,18.953997360472606,0.0,AB53,L
5677,,,,,
5677,InDelivery,18.957370709176015,0.0,AB53,L
5677,,,,,
5677,NoteHotline,18.957544250636452,0.0,AB53,L
5677,,,,,
5678,,,,,
5678,NoteHotline,18.951506363771337,1.0,AB38,L
5678,,,,,
5678,Letter,18.953828295381328,1.0,AB38,L
5678,,,,,
5678,Completed,18.95452919870636,1.0,AB38,L
5679,,,,,
5679,DeviceReceived,18.953997419138208,0.0,AB20,L
5679,,,,,
5679,Approved,18.958145174998748,0.0,AB20,L
5679,,,,,
5679,InDelivery,18.958885053484444,0.0,AB20,L
5679,,,,,
5679,Completed,18.959111645597375,0.0,AB20,L
5680,,,,,
5680,DeviceReceived,18.954525481277837,0.0,AB8,E
5680,,,,,
5680,NoteHotline,18.957134382683485,0.0,AB8,E
5680,,,,,
5680,InDelivery,18.960418092689387,0.0,AB8,E
5680,,,,,
5681,,,,,
5681,NoteHotline,18.951509427867705,0.0,AB61,L
5681,,,,,
5681,Letter,18.95585406815044,0.0,AB61,L
5681,,,,,
5681,NoteWorkshop,18.961689850534512,0.0,AB61,L
5681,,,,,
5682,,,,,
5682,DeviceReceived,18.95518742886303,0.0,AB41,E
5682,,,,,
5682,Transmission,18.958562466050182,0.0,AB41,E
5682,,,,,
5682,Approved,18.960597324615,0.0,AB41,E
5682,,,,,
5682,Completed,18.960653673656424,0.0,AB41,E
5683,,,,,
5683,DeviceReceived,18.954531473718895,1.0,AB27,L
5683,,,,,
5683,Approved,18.955132388286998,1.0,AB27,L
5683,,,,,
5683,InDelivery,18.955348009555312,1.0,AB27,L
5683,,,,,
5684,,,,,
5684,DeviceReceived,18.954531526489742,0.0,AB28,L
5684,,,,,
5684,Approved,18.95563964537352,0.0,AB28,L
5684,,,,,
5684,InDelivery,18.957370709176015,0.0,AB28,L
5684,,,,,
5685,,,,,
5685,DeviceReceived,18.954531819661067,0.0,AB62,L
5685,,,,,
5685,Transmission,18.955152669213696,0.0,AB62,L
5685,,,,,
5685,NoteHotline,18.95518812615314,0.0,AB62,L
5685,,,,,
5685,NoteWorkshop,18.96156431720984,0.0,AB62,L
5685,,,,,
5686,,,,,
5686,NoteHotline,18.951607485755858,1.0,AB20,J
5686,,,,,
5686,InDelivery,18.95332121032718,1.0,AB20,J
5686,,,,,
5686,NoteWorkshop,18.95366674275337,1.0,AB20,J
5687,,,,,
5687,DeviceReceived,18.95453193106615,0.0,AB49,L
5687,,,,,
5687,Completed,18.95762333518962,0.0,AB49,L
5688,,,,,
5688,NoteHotline,18.951636776582404,1.0,AB45,E
5688,,,,,
5688,Letter,18.95484169473521,1.0,AB45,E
5688,,,,,
5688,InDelivery,18.95484169473521,1.0,AB45,E
5688,,,,,
5688,Completed,18.955122414678385,1.0,AB45,E
5689,,,,,
5689,DeviceReceived,18.953997841530434,0.0,AB52,L
5689,,,,,
5689,Transmission,18.95717008521905,0.0,AB52,L
5689,,,,,
5689,NoteHotline,18.957181155377818,0.0,AB52,L
5689,,,,,
5689,Completed,18.957651737229128,0.0,AB52,L
5690,,,,,
5690,NoteHotline,18.951645309042867,0.0,AB25,E
5690,,,,,
5690,Letter,18.960418092689387,0.0,AB25,E
5690,,,,,
5690,InDelivery,18.960418092689387,0.0,AB25,E
5690,,,,,
5691,,,,,
5691,DeviceReceived,18.955682200947614,0.0,AB19,L
5691,,,,,
5691,Transmission,18.957554656086874,0.0,AB19,L
5691,,,,,
5691,Approved,18.95856111704627,0.0,AB19,L
5691,,,,,
5691,Completed,18.95866768274885,0.0,AB19,L
5692,,,,,
5692,Creation,18.951524083646024,1.0,AB34,
5692,,,,,
5692,StockEntry,18.951798410525342,1.0,AB34,
5692,,,,,
5692,Transmission,18.952073449803326,1.0,AB34,
5692,,,,,
5692,NoteHotline,18.952076723764797,1.0,AB34,
5692,,,,,
5692,Completed,18.952134683451764,1.0,AB34,
5693,,,,,
5693,NoteHotline,18.812746540906783,1.0,AB8,E
5693,,,,,
5693,InDelivery,18.817750852452406,1.0,AB8,E
5693,,,,,
5693,Completed,18.818084634242506,1.0,AB8,E
5694,,,,,
5694,Creation,18.95152631845691,1.0,AB61,
5694,,,,,
5694,NoteWorkshop,18.95153788058294,1.0,AB61,
5694,,,,,
5694,InDelivery,18.951798410525342,1.0,AB61,
5694,,,,,
5694,NoteHotline,18.95213902691332,1.0,AB61,
5695,,,,,
5695,Creation,18.951599558679177,1.0,AB28,
5695,,,,,
5695,NoteWorkshop,18.9521004052962,1.0,AB28,
5695,,,,,
5695,StockEntry,18.95332121032718,1.0,AB28,
5695,,,,,
5695,Approved,18.95349733414702,1.0,AB28,
5695,,,,,
5695,Completed,18.95354890219545,1.0,AB28,
5696,,,,,
5696,Creation,18.951617935522798,1.0,AB49,
5696,,,,,
5696,Transmission,18.952145074814158,1.0,AB49,
5696,,,,,
5696,InDelivery,18.95332121032718,1.0,AB49,
5696,,,,,
5696,NoteWorkshop,18.953615685498455,1.0,AB49,
5696,,,,,
5696,NoteHotline,18.95366324512115,1.0,AB49,
5697,,,,,
5697,NoteHotline,18.95147348736728,1.0,AB55,G
5697,,,,,
5697,DeviceReceived,18.95364384360351,1.0,AB55,G
5697,,,,,
5697,InDelivery,18.953828295381328,1.0,AB55,G
5697,,,,,
5698,,,,,
5698,NoteHotline,18.951482950471643,1.0,AB58,E
5698,,,,,
5698,InDelivery,18.955348009555312,1.0,AB58,E
5698,,,,,
5698,Completed,18.955638421273644,1.0,AB58,E
5699,,,,,
5699,NoteHotline,18.951487555542244,1.0,AB63,L
5699,,,,,
5699,Letter,18.953828295381328,1.0,AB63,L
5699,,,,,
5699,Completed,18.954510769741383,1.0,AB63,L
5700,,,,,
5700,NoteHotline,18.95151158037509,0.0,AB8,E
5700,,,,,
5700,StatusRequest,18.958086148729617,0.0,AB8,E
5700,,,,,
5700,StockEntry,18.960418092689387,0.0,AB8,E
5700,,,,,
5700,NoteWorkshop,18.960610285933324,0.0,AB8,E
5700,,,,,
5701,,,,,
5701,NoteHotline,18.951526100857123,0.0,AB60,L
5701,,,,,
5701,StatusRequest,18.955550200140284,0.0,AB60,L
5701,,,,,
5701,Completed,18.957108603549212,0.0,AB60,L
5702,,,,,
5702,DeviceReceived,18.9519914620809,0.0,AB49,L
5702,,,,,
5702,NoteHotline,18.954140183415685,0.0,AB49,L
5702,,,,,
5702,NoteWorkshop,18.961661516381866,0.0,AB49,L
5702,,,,,
5703,,,,,
5703,DeviceReceived,18.81559268947415,0.0,AB21,L
5703,,,,,
5703,InDelivery,18.841286787397998,0.0,AB21,L
5703,,,,,
5703,Completed,18.841600675326866,0.0,AB21,L
5704,,,,,
5704,DeviceReceived,18.953552535218552,1.0,AB62,L
5704,,,,,
5704,Approved,18.95409078108098,1.0,AB62,L
5704,,,,,
5704,InDelivery,18.954335123430546,1.0,AB62,L
5704,,,,,
5705,,,,,
5705,Letter,18.954335123430546,1.0,AB47,G
5705,,,,,
5705,DeviceReceived,18.954555736288352,1.0,AB47,G
5705,,,,,
5705,Completed,18.95464448490168,1.0,AB47,G
5706,,,,,
5706,DeviceReceived,18.954531585124013,0.0,AB49,L
5706,,,,,
5706,Approved,18.955194589247586,0.0,AB49,L
5706,,,,,
5706,StatusRequest,18.96063457046913,0.0,AB49,L
5706,,,,,
5706,NoteWorkshop,18.961653633674366,0.0,AB49,L
5706,,,,,
5707,,,,,
5707,DeviceReceived,18.954533549370144,0.0,AB20,L
5707,,,,,
5707,Approved,18.961603180546053,0.0,AB20,L
5707,,,,,
5707,InDelivery,18.96393728033433,0.0,AB20,L
5707,,,,,
5708,,,,,
5708,NoteHotline,18.951607562203623,1.0,AB22,J
5708,,,,,
5708,InDelivery,18.957370709176015,1.0,AB22,J
5708,,,,,
5708,Completed,18.957610954710855,1.0,AB22,J
5709,,,,,
5709,DeviceReceived,18.957065348318192,0.0,AB52,L
5709,,,,,
5709,Approved,18.962676916999488,0.0,AB52,L
5709,,,,,
5709,StatusRequest,18.96764727775842,0.0,AB52,L
5709,,,,,
5709,NoteWorkshop,18.970094178708234,0.0,AB52,L
5709,,,,,
5710,,,,,
5710,DeviceReceived,18.954533748726252,0.0,AB40,L
5710,,,,,
5710,Transmission,18.957050364120118,0.0,AB40,L
5710,,,,,
5710,NoteHotline,18.9575390069499,0.0,AB40,L
5710,,,,,
5710,Completed,18.95810249041014,0.0,AB40,L
5711,,,,,
5711,NoteHotline,18.951494119054495,1.0,AB52,E
5711,,,,,
5711,StockEntry,18.956865417702183,1.0,AB52,E
5711,,,,,
5711,NoteWorkshop,18.95713764011754,1.0,AB52,E
5711,,,,,
5712,,,,,
5712,Letter,18.951290294839687,0.0,AB36,
5712,,,,,
5712,StockEntry,18.953828295381328,0.0,AB36,
5712,,,,,
5712,NoteHotline,18.954030593984267,0.0,AB36,
5712,,,,,
5713,,,,,
5713,DeviceReceived,18.953566445055753,1.0,AB34,E
5713,,,,,
5713,StockEntry,18.955348009555312,1.0,AB34,E
5713,,,,,
5713,NoteWorkshop,18.95561234583334,1.0,AB34,E
5713,,,,,
5714,,,,,
5714,DeviceReceived,18.964716093337568,0.0,AB31,L
5714,,,,,
5714,Approved,18.96822600386136,0.0,AB31,L
5714,,,,,
5714,InDelivery,18.96844382815596,0.0,AB31,L
5714,,,,,
5714,Completed,18.96872578538431,0.0,AB31,L
5715,,,,,
5715,DeviceReceived,18.961635609170262,0.0,AB49,L
5715,,,,,
5715,NoteHotline,18.96528039186275,0.0,AB49,L
5715,,,,,
5715,NoteWorkshop,18.970107560162152,0.0,AB49,L
5715,,,,,
5716,,,,,
5716,DeviceReceived,18.95765593404575,0.0,AB49,L
5716,,,,,
5716,Approved,18.959121100899097,0.0,AB49,L
5716,,,,,
5716,NoteWorkshop,18.959124404397016,0.0,AB49,L
5716,,,,,
5716,Completed,18.964713057833652,0.0,AB49,L
5717,,,,,
5717,DeviceReceived,18.953997536469398,0.0,AB61,L
5717,,,,,
5717,InDelivery,18.956865417702183,0.0,AB61,L
5717,,,,,
5718,,,,,
5718,NoteHotline,18.9515714370442,1.0,AB24,E
5718,,,,,
5718,Letter,18.95484169473521,1.0,AB24,E
5718,,,,,
5718,NoteWorkshop,18.955632909877185,1.0,AB24,E
5718,,,,,
5719,,,,,
5719,NoteHotline,18.951583963089703,1.0,AB20,L
5719,,,,,
5719,InDelivery,18.955348009555312,1.0,AB20,L
5719,,,,,
5720,,,,,
5720,DeviceReceived,18.954615393438115,0.0,AB15,L
5720,,,,,
5720,Completed,18.95762073401582,0.0,AB15,L
5721,,,,,
5721,Letter,18.953828295381328,1.0,AB20,G
5721,,,,,
5721,DeviceReceived,18.954053214433024,1.0,AB20,G
5721,,,,,
5721,Completed,18.954158331796247,1.0,AB20,G
5722,,,,,
5722,DeviceReceived,18.954531872431897,0.0,AB59,L
5722,,,,,
5722,Approved,18.958075737122808,0.0,AB59,L
5722,,,,,
5722,Letter,18.95938932574037,0.0,AB59,L
5722,,,,,
5722,Completed,18.95956604100215,0.0,AB59,L
5722,,,,,
5723,,,,,
5723,DeviceReceived,18.96524848148449,0.0,AB52,L
5723,,,,,
5723,Transmission,18.96862497491733,0.0,AB52,L
5723,,,,,
5723,NoteHotline,18.969265004866923,0.0,AB52,L
5723,,,,,
5723,NoteWorkshop,18.97010136014925,0.0,AB52,L
5723,,,,,
5724,,,,,
5724,NoteHotline,18.951615883213652,0.0,AB49,L
5724,,,,,
5724,Letter,18.962430573294693,0.0,AB49,L
5724,,,,,
5724,StatusRequest,18.964151725913286,0.0,AB49,L
5724,,,,,
5724,Completed,18.966589104320377,0.0,AB49,L
5725,,,,,
5725,DeviceReceived,18.953997782864857,0.0,AB59,L
5725,,,,,
5725,Transmission,18.957557169746863,0.0,AB59,L
5725,,,,,
5725,Approved,18.958053154898245,0.0,AB59,L
5725,,,,,
5725,NoteHotline,18.96111935684128,0.0,AB59,L
5726,,,,,
5726,DeviceReceived,18.957065406804084,0.0,AB59,L
5726,,,,,
5726,Transmission,18.96279258779386,0.0,AB59,L
5726,,,,,
5726,Approved,18.96414141211217,0.0,AB59,L
5726,,,,,
5726,Completed,18.964177004729322,0.0,AB59,L
5727,,,,,
5727,DeviceReceived,18.798676801898633,1.0,AB40,J
5727,,,,,
5727,InDelivery,18.800171561972345,1.0,AB40,J
5727,,,,,
5728,,,,,
5728,DeviceReceived,18.81520172295342,0.0,AB56,L
5728,,,,,
5728,Transmission,18.81809161022725,0.0,AB56,L
5728,,,,,
5728,NoteHotline,18.81852973627312,0.0,AB56,L
5728,,,,,
5728,Completed,18.820820296429154,0.0,AB56,L
5729,,,,,
5729,DeviceReceived,18.953997290073882,0.0,AB62,L
5729,,,,,
5729,InDelivery,18.957370709176015,0.0,AB62,L
5729,,,,,
5729,Approved,18.95762672547341,0.0,AB62,L
5729,,,,,
5729,Completed,18.957636878720066,0.0,AB62,L
5730,,,,,
5730,DeviceReceived,18.952457012261082,0.0,AB52,L
5730,,,,,
5730,InDelivery,18.961424839251727,0.0,AB52,L
5730,,,,,
5730,NoteWorkshop,18.96159824338499,0.0,AB52,L
5731,,,,,
5731,Creation,18.951604645423295,0.0,AB52,L
5731,,,,,
5731,Transmission,18.957057569664155,0.0,AB52,L
5731,,,,,
5731,NoteHotline,18.957658646185287,0.0,AB52,L
5731,,,,,
5731,NoteWorkshop,18.961733668794853,0.0,AB52,L
5731,,,,,
5732,,,,,
5732,Letter,18.953828295381328,1.0,AB40,G
5732,,,,,
5732,DeviceReceived,18.954057027476946,1.0,AB40,G
5732,,,,,
5732,Completed,18.954144424324017,1.0,AB40,G
5733,,,,,
5733,DeviceReceived,18.953484638349973,0.0,AB29,L
5733,,,,,
5733,InDelivery,18.956865417702183,0.0,AB29,L
5733,,,,,
5734,,,,,
5734,DeviceReceived,18.97521844879227,0.0,AB52,L
5734,,,,,
5734,Approved,18.98156247310311,0.0,AB52,L
5734,,,,,
5734,InDelivery,18.98332064607019,0.0,AB52,L
5734,,,,,
5734,NoteWorkshop,18.983479181880043,0.0,AB52,L
5735,,,,,
5735,DeviceReceived,18.955191559860378,0.0,AB8,E
5735,,,,,
5735,NoteHotline,18.957125113266393,0.0,AB8,E
5735,,,,,
5735,Completed,18.958149603435103,0.0,AB8,E
