CaseID,Activity,CompleteTimestamp,CumTimeInterval
3898,Activity F,1970-01-01 14:00:00,18000.0
3898,Activity J,1970-01-01 15:00:00,21600.0
3899,Activity A,1970-01-01 09:00:00,0.0
3899,Activity D,1970-01-01 10:00:00,3600.0
3899,Activity C,1970-01-01 10:00:00,3600.0
3899,Activity B,1970-01-01 11:00:00,7200.0
3899,Activity E,1970-01-01 12:00:00,10800.0
3899,Activity G,1970-01-01 13:00:00,14400.0
3899,Activity F,1970-01-01 14:00:00,18000.0
3899,Activity J,1970-01-01 15:00:00,21600.0
3900,Activity A,1970-01-01 09:00:00,0.0
3900,Activity D,1970-01-01 10:00:00,3600.0
3900,Activity C,1970-01-01 10:00:00,3600.0
3900,Activity B,1970-01-01 11:00:00,7200.0
3900,Activity E,1970-01-01 12:00:00,10800.0
3900,Activity H,1970-01-01 13:00:00,14400.0
3900,Activity F,1970-01-01 14:00:00,18000.0
3900,Activity J,1970-01-01 15:00:00,21600.0
3901,Activity A,1970-01-01 09:00:00,0.0
3901,Activity D,1970-01-01 10:00:00,3600.0
3901,Activity C,1970-01-01 10:00:00,3600.0
3901,Activity B,1970-01-01 11:00:00,7200.0
3901,Activity E,1970-01-01 12:00:00,10800.0
3901,Activity H,1970-01-01 13:00:00,14400.0
3901,Activity F,1970-01-01 14:00:00,18000.0
3901,Activity J,1970-01-01 15:00:00,21600.0
3902,Activity A,1970-01-01 09:00:00,0.0
3902,Activity C,1970-01-01 10:00:00,3600.0
3902,Activity D,1970-01-01 10:00:00,3600.0
3902,Activity B,1970-01-01 11:00:00,7200.0
3902,Activity E,1970-01-01 12:00:00,10800.0
3902,Activity H,1970-01-01 13:00:00,14400.0
3902,Activity F,1970-01-01 14:00:00,18000.0
3902,Activity J,1970-01-01 15:00:00,21600.0
3903,Activity A,1970-01-01 09:00:00,0.0
3903,Activity C,1970-01-01 10:00:00,3600.0
3903,Activity D,1970-01-01 10:00:00,3600.0
3903,Activity B,1970-01-01 11:00:00,7200.0
3903,Activity E,1970-01-01 12:00:00,10800.0
3903,Activity G,1970-01-01 13:00:00,14400.0
3903,Activity F,1970-01-01 14:00:00,18000.0
3903,Activity J,1970-01-01 15:00:00,21600.0
3904,Activity A,1970-01-01 09:00:00,0.0
3904,Activity C,1970-01-01 10:00:00,3600.0
3904,Activity D,1970-01-01 10:00:00,3600.0
3904,Activity B,1970-01-01 11:00:00,7200.0
3904,Activity E,1970-01-01 12:00:00,10800.0
3904,Activity I,1970-01-01 13:00:00,14400.0
3904,Activity F,1970-01-01 14:00:00,18000.0
3904,Activity J,1970-01-01 15:00:00,21600.0
3905,Activity A,1970-01-01 09:00:00,0.0
3905,Activity D,1970-01-01 10:00:00,3600.0
3905,Activity C,1970-01-01 10:00:00,3600.0
3905,Activity B,1970-01-01 11:00:00,7200.0
3905,Activity E,1970-01-01 12:00:00,10800.0
3905,Activity H,1970-01-01 13:00:00,14400.0
3905,Activity F,1970-01-01 14:00:00,18000.0
3905,Activity J,1970-01-01 15:00:00,21600.0
3906,Activity A,1970-01-01 09:00:00,0.0
3906,Activity C,1970-01-01 10:00:00,3600.0
3906,Activity D,1970-01-01 10:00:00,3600.0
3906,Activity B,1970-01-01 11:00:00,7200.0
3906,Activity E,1970-01-01 12:00:00,10800.0
3906,Activity G,1970-01-01 13:00:00,14400.0
3906,Activity F,1970-01-01 14:00:00,18000.0
3906,Activity J,1970-01-01 15:00:00,21600.0
3907,Activity A,1970-01-01 09:00:00,0.0
3907,Activity C,1970-01-01 10:00:00,3600.0
3907,Activity D,1970-01-01 10:00:00,3600.0
3907,Activity B,1970-01-01 11:00:00,7200.0
3907,Activity E,1970-01-01 12:00:00,10800.0
3907,Activity I,1970-01-01 13:00:00,14400.0
3907,Activity F,1970-01-01 14:00:00,18000.0
3907,Activity J,1970-01-01 15:00:00,21600.0
3908,Activity A,1970-01-01 09:00:00,0.0
3908,Activity D,1970-01-01 10:00:00,3600.0
3908,Activity C,1970-01-01 10:00:00,3600.0
3908,Activity B,1970-01-01 11:00:00,7200.0
3908,Activity E,1970-01-01 12:00:00,10800.0
3908,Activity I,1970-01-01 13:00:00,14400.0
3908,Activity F,1970-01-01 14:00:00,18000.0
3908,Activity J,1970-01-01 15:00:00,21600.0
3909,Activity A,1970-01-01 09:00:00,0.0
3909,Activity C,1970-01-01 10:00:00,3600.0
3909,Activity D,1970-01-01 10:00:00,3600.0
3909,Activity B,1970-01-01 11:00:00,7200.0
3909,Activity E,1970-01-01 12:00:00,10800.0
3909,Activity I,1970-01-01 13:00:00,14400.0
3909,Activity F,1970-01-01 14:00:00,18000.0
3909,Activity J,1970-01-01 15:00:00,21600.0
3910,Activity A,1970-01-01 09:00:00,0.0
3910,Activity D,1970-01-01 10:00:00,3600.0
3910,Activity C,1970-01-01 10:00:00,3600.0
3910,Activity B,1970-01-01 11:00:00,7200.0
3910,Activity E,1970-01-01 12:00:00,10800.0
3910,Activity H,1970-01-01 13:00:00,14400.0
3910,Activity F,1970-01-01 14:00:00,18000.0
3910,Activity J,1970-01-01 15:00:00,21600.0
3911,Activity A,1970-01-01 09:00:00,0.0
3911,Activity C,1970-01-01 10:00:00,3600.0
3911,Activity D,1970-01-01 10:00:00,3600.0
3911,Activity B,1970-01-01 11:00:00,7200.0
3911,Activity E,1970-01-01 12:00:00,10800.0
3911,Activity H,1970-01-01 13:00:00,14400.0
3911,Activity F,1970-01-01 14:00:00,18000.0
3911,Activity J,1970-01-01 15:00:00,21600.0
3912,Activity A,1970-01-01 09:00:00,0.0
3912,Activity D,1970-01-01 10:00:00,3600.0
3912,Activity C,1970-01-01 10:00:00,3600.0
3912,Activity B,1970-01-01 11:00:00,7200.0
3912,Activity E,1970-01-01 12:00:00,10800.0
3912,Activity G,1970-01-01 13:00:00,14400.0
3912,Activity F,1970-01-01 14:00:00,18000.0
3912,Activity J,1970-01-01 15:00:00,21600.0
3913,Activity A,1970-01-01 09:00:00,0.0
3913,Activity C,1970-01-01 10:00:00,3600.0
3913,Activity D,1970-01-01 10:00:00,3600.0
3913,Activity B,1970-01-01 11:00:00,7200.0
3913,Activity E,1970-01-01 12:00:00,10800.0
3913,Activity G,1970-01-01 13:00:00,14400.0
3913,Activity F,1970-01-01 14:00:00,18000.0
3913,Activity J,1970-01-01 15:00:00,21600.0
3914,Activity A,1970-01-01 09:00:00,0.0
3914,Activity C,1970-01-01 10:00:00,3600.0
3914,Activity D,1970-01-01 10:00:00,3600.0
3914,Activity B,1970-01-01 11:00:00,7200.0
3914,Activity E,1970-01-01 12:00:00,10800.0
3914,Activity G,1970-01-01 13:00:00,14400.0
3914,Activity F,1970-01-01 14:00:00,18000.0
3914,Activity J,1970-01-01 15:00:00,21600.0
3915,Activity A,1970-01-01 09:00:00,0.0
3915,Activity D,1970-01-01 10:00:00,3600.0
3915,Activity C,1970-01-01 10:00:00,3600.0
3915,Activity B,1970-01-01 11:00:00,7200.0
3915,Activity E,1970-01-01 12:00:00,10800.0
3915,Activity G,1970-01-01 13:00:00,14400.0
3915,Activity F,1970-01-01 14:00:00,18000.0
3915,Activity J,1970-01-01 15:00:00,21600.0
3916,Activity A,1970-01-01 09:00:00,0.0
3916,Activity C,1970-01-01 10:00:00,3600.0
3916,Activity D,1970-01-01 10:00:00,3600.0
3916,Activity B,1970-01-01 11:00:00,7200.0
3916,Activity E,1970-01-01 12:00:00,10800.0
3916,Activity H,1970-01-01 13:00:00,14400.0
3916,Activity F,1970-01-01 14:00:00,18000.0
3916,Activity J,1970-01-01 15:00:00,21600.0
3917,Activity A,1970-01-01 09:00:00,0.0
3917,Activity D,1970-01-01 10:00:00,3600.0
3917,Activity C,1970-01-01 10:00:00,3600.0
3917,Activity B,1970-01-01 11:00:00,7200.0
3917,Activity E,1970-01-01 12:00:00,10800.0
3917,Activity H,1970-01-01 13:00:00,14400.0
3917,Activity F,1970-01-01 14:00:00,18000.0
3917,Activity J,1970-01-01 15:00:00,21600.0
3918,Activity A,1970-01-01 09:00:00,0.0
3918,Activity D,1970-01-01 10:00:00,3600.0
3918,Activity C,1970-01-01 10:00:00,3600.0
3918,Activity B,1970-01-01 11:00:00,7200.0
3918,Activity E,1970-01-01 12:00:00,10800.0
3918,Activity I,1970-01-01 13:00:00,14400.0
3918,Activity F,1970-01-01 14:00:00,18000.0
3918,Activity J,1970-01-01 15:00:00,21600.0
3919,Activity A,1970-01-01 09:00:00,0.0
3919,Activity D,1970-01-01 10:00:00,3600.0
3919,Activity C,1970-01-01 10:00:00,3600.0
3919,Activity B,1970-01-01 11:00:00,7200.0
3919,Activity E,1970-01-01 12:00:00,10800.0
3919,Activity H,1970-01-01 13:00:00,14400.0
3919,Activity F,1970-01-01 14:00:00,18000.0
3919,Activity J,1970-01-01 15:00:00,21600.0
3920,Activity A,1970-01-01 09:00:00,0.0
3920,Activity D,1970-01-01 10:00:00,3600.0
3920,Activity C,1970-01-01 10:00:00,3600.0
3920,Activity B,1970-01-01 11:00:00,7200.0
3920,Activity E,1970-01-01 12:00:00,10800.0
3920,Activity I,1970-01-01 13:00:00,14400.0
3920,Activity F,1970-01-01 14:00:00,18000.0
3920,Activity J,1970-01-01 15:00:00,21600.0
3921,Activity A,1970-01-01 09:00:00,0.0
3921,Activity C,1970-01-01 10:00:00,3600.0
3921,Activity D,1970-01-01 10:00:00,3600.0
3921,Activity B,1970-01-01 11:00:00,7200.0
3921,Activity E,1970-01-01 12:00:00,10800.0
3921,Activity I,1970-01-01 13:00:00,14400.0
3921,Activity F,1970-01-01 14:00:00,18000.0
3921,Activity J,1970-01-01 15:00:00,21600.0
3922,Activity A,1970-01-01 09:00:00,0.0
3922,Activity D,1970-01-01 10:00:00,3600.0
3922,Activity C,1970-01-01 10:00:00,3600.0
3922,Activity B,1970-01-01 11:00:00,7200.0
3922,Activity E,1970-01-01 12:00:00,10800.0
3922,Activity I,1970-01-01 13:00:00,14400.0
3922,Activity F,1970-01-01 14:00:00,18000.0
3922,Activity J,1970-01-01 15:00:00,21600.0
3923,Activity A,1970-01-01 09:00:00,0.0
3923,Activity D,1970-01-01 10:00:00,3600.0
3923,Activity C,1970-01-01 10:00:00,3600.0
3923,Activity B,1970-01-01 11:00:00,7200.0
3923,Activity E,1970-01-01 12:00:00,10800.0
3923,Activity G,1970-01-01 13:00:00,14400.0
3923,Activity F,1970-01-01 14:00:00,18000.0
3923,Activity J,1970-01-01 15:00:00,21600.0
3924,Activity A,1970-01-01 09:00:00,0.0
3924,Activity C,1970-01-01 10:00:00,3600.0
3924,Activity D,1970-01-01 10:00:00,3600.0
3924,Activity B,1970-01-01 11:00:00,7200.0
3924,Activity E,1970-01-01 12:00:00,10800.0
3924,Activity H,1970-01-01 13:00:00,14400.0
3924,Activity F,1970-01-01 14:00:00,18000.0
3924,Activity J,1970-01-01 15:00:00,21600.0
3925,Activity A,1970-01-01 09:00:00,0.0
3925,Activity C,1970-01-01 10:00:00,3600.0
3925,Activity D,1970-01-01 10:00:00,3600.0
3925,Activity B,1970-01-01 11:00:00,7200.0
3925,Activity E,1970-01-01 12:00:00,10800.0
3925,Activity I,1970-01-01 13:00:00,14400.0
3925,Activity F,1970-01-01 14:00:00,18000.0
3925,Activity J,1970-01-01 15:00:00,21600.0
3926,Activity A,1970-01-01 09:00:00,0.0
3926,Activity D,1970-01-01 10:00:00,3600.0
3926,Activity C,1970-01-01 10:00:00,3600.0
3926,Activity B,1970-01-01 11:00:00,7200.0
3926,Activity E,1970-01-01 12:00:00,10800.0
3926,Activity H,1970-01-01 13:00:00,14400.0
3926,Activity F,1970-01-01 14:00:00,18000.0
3926,Activity J,1970-01-01 15:00:00,21600.0
3927,Activity A,1970-01-01 09:00:00,0.0
3927,Activity D,1970-01-01 10:00:00,3600.0
3927,Activity C,1970-01-01 10:00:00,3600.0
3927,Activity B,1970-01-01 11:00:00,7200.0
3927,Activity E,1970-01-01 12:00:00,10800.0
3927,Activity I,1970-01-01 13:00:00,14400.0
3927,Activity F,1970-01-01 14:00:00,18000.0
3927,Activity J,1970-01-01 15:00:00,21600.0
3928,Activity A,1970-01-01 09:00:00,0.0
3928,Activity D,1970-01-01 10:00:00,3600.0
3928,Activity C,1970-01-01 10:00:00,3600.0
3928,Activity B,1970-01-01 11:00:00,7200.0
3928,Activity E,1970-01-01 12:00:00,10800.0
3928,Activity G,1970-01-01 13:00:00,14400.0
3928,Activity F,1970-01-01 14:00:00,18000.0
3928,Activity J,1970-01-01 15:00:00,21600.0
3929,Activity A,1970-01-01 09:00:00,0.0
3929,Activity C,1970-01-01 10:00:00,3600.0
3929,Activity D,1970-01-01 10:00:00,3600.0
3929,Activity B,1970-01-01 11:00:00,7200.0
3929,Activity E,1970-01-01 12:00:00,10800.0
3929,Activity H,1970-01-01 13:00:00,14400.0
3929,Activity F,1970-01-01 14:00:00,18000.0
3929,Activity J,1970-01-01 15:00:00,21600.0
3930,Activity A,1970-01-01 09:00:00,0.0
3930,Activity D,1970-01-01 10:00:00,3600.0
3930,Activity C,1970-01-01 10:00:00,3600.0
3930,Activity B,1970-01-01 11:00:00,7200.0
3930,Activity E,1970-01-01 12:00:00,10800.0
3930,Activity I,1970-01-01 13:00:00,14400.0
3930,Activity F,1970-01-01 14:00:00,18000.0
3930,Activity J,1970-01-01 15:00:00,21600.0
3931,Activity A,1970-01-01 09:00:00,0.0
3931,Activity D,1970-01-01 10:00:00,3600.0
3931,Activity C,1970-01-01 10:00:00,3600.0
3931,Activity B,1970-01-01 11:00:00,7200.0
3931,Activity E,1970-01-01 12:00:00,10800.0
3931,Activity G,1970-01-01 13:00:00,14400.0
3931,Activity F,1970-01-01 14:00:00,18000.0
3931,Activity J,1970-01-01 15:00:00,21600.0
3932,Activity A,1970-01-01 09:00:00,0.0
3932,Activity D,1970-01-01 10:00:00,3600.0
3932,Activity C,1970-01-01 10:00:00,3600.0
3932,Activity B,1970-01-01 11:00:00,7200.0
3932,Activity E,1970-01-01 12:00:00,10800.0
3932,Activity H,1970-01-01 13:00:00,14400.0
3932,Activity F,1970-01-01 14:00:00,18000.0
3932,Activity J,1970-01-01 15:00:00,21600.0
3933,Activity A,1970-01-01 09:00:00,0.0
3933,Activity C,1970-01-01 10:00:00,3600.0
3933,Activity D,1970-01-01 10:00:00,3600.0
3933,Activity B,1970-01-01 11:00:00,7200.0
3933,Activity E,1970-01-01 12:00:00,10800.0
3933,Activity H,1970-01-01 13:00:00,14400.0
3933,Activity F,1970-01-01 14:00:00,18000.0
3933,Activity J,1970-01-01 15:00:00,21600.0
3934,Activity A,1970-01-01 09:00:00,0.0
3934,Activity D,1970-01-01 10:00:00,3600.0
3934,Activity C,1970-01-01 10:00:00,3600.0
3934,Activity B,1970-01-01 11:00:00,7200.0
3934,Activity E,1970-01-01 12:00:00,10800.0
3934,Activity I,1970-01-01 13:00:00,14400.0
3934,Activity F,1970-01-01 14:00:00,18000.0
3934,Activity J,1970-01-01 15:00:00,21600.0
3935,Activity A,1970-01-01 09:00:00,0.0
3935,Activity D,1970-01-01 10:00:00,3600.0
3935,Activity C,1970-01-01 10:00:00,3600.0
3935,Activity B,1970-01-01 11:00:00,7200.0
3935,Activity E,1970-01-01 12:00:00,10800.0
3935,Activity H,1970-01-01 13:00:00,14400.0
3935,Activity F,1970-01-01 14:00:00,18000.0
3935,Activity J,1970-01-01 15:00:00,21600.0
3936,Activity A,1970-01-01 09:00:00,0.0
3936,Activity C,1970-01-01 10:00:00,3600.0
3936,Activity D,1970-01-01 10:00:00,3600.0
3936,Activity B,1970-01-01 11:00:00,7200.0
3936,Activity E,1970-01-01 12:00:00,10800.0
3936,Activity I,1970-01-01 13:00:00,14400.0
3936,Activity F,1970-01-01 14:00:00,18000.0
3936,Activity J,1970-01-01 15:00:00,21600.0
3937,Activity A,1970-01-01 09:00:00,0.0
3937,Activity C,1970-01-01 10:00:00,3600.0
3937,Activity D,1970-01-01 10:00:00,3600.0
3937,Activity B,1970-01-01 11:00:00,7200.0
3937,Activity E,1970-01-01 12:00:00,10800.0
3937,Activity H,1970-01-01 13:00:00,14400.0
3937,Activity F,1970-01-01 14:00:00,18000.0
3937,Activity J,1970-01-01 15:00:00,21600.0
3938,Activity A,1970-01-01 09:00:00,0.0
3938,Activity D,1970-01-01 10:00:00,3600.0
3938,Activity C,1970-01-01 10:00:00,3600.0
3938,Activity B,1970-01-01 11:00:00,7200.0
3938,Activity E,1970-01-01 12:00:00,10800.0
3938,Activity G,1970-01-01 13:00:00,14400.0
3938,Activity F,1970-01-01 14:00:00,18000.0
3938,Activity J,1970-01-01 15:00:00,21600.0
3939,Activity A,1970-01-01 09:00:00,0.0
3939,Activity C,1970-01-01 10:00:00,3600.0
3939,Activity D,1970-01-01 10:00:00,3600.0
3939,Activity B,1970-01-01 11:00:00,7200.0
3939,Activity E,1970-01-01 12:00:00,10800.0
3939,Activity G,1970-01-01 13:00:00,14400.0
3939,Activity F,1970-01-01 14:00:00,18000.0
3939,Activity J,1970-01-01 15:00:00,21600.0
3940,Activity A,1970-01-01 09:00:00,0.0
3940,Activity C,1970-01-01 10:00:00,3600.0
3940,Activity D,1970-01-01 10:00:00,3600.0
3940,Activity B,1970-01-01 11:00:00,7200.0
3940,Activity E,1970-01-01 12:00:00,10800.0
3940,Activity G,1970-01-01 13:00:00,14400.0
3940,Activity F,1970-01-01 14:00:00,18000.0
3940,Activity J,1970-01-01 15:00:00,21600.0
3941,Activity A,1970-01-01 09:00:00,0.0
3941,Activity C,1970-01-01 10:00:00,3600.0
3941,Activity D,1970-01-01 10:00:00,3600.0
3941,Activity B,1970-01-01 11:00:00,7200.0
3941,Activity E,1970-01-01 12:00:00,10800.0
3941,Activity G,1970-01-01 13:00:00,14400.0
3941,Activity F,1970-01-01 14:00:00,18000.0
3941,Activity J,1970-01-01 15:00:00,21600.0
3942,Activity A,1970-01-01 09:00:00,0.0
3942,Activity C,1970-01-01 10:00:00,3600.0
3942,Activity D,1970-01-01 10:00:00,3600.0
3942,Activity B,1970-01-01 11:00:00,7200.0
3942,Activity E,1970-01-01 12:00:00,10800.0
3942,Activity H,1970-01-01 13:00:00,14400.0
3942,Activity F,1970-01-01 14:00:00,18000.0
3942,Activity J,1970-01-01 15:00:00,21600.0
3943,Activity A,1970-01-01 09:00:00,0.0
3943,Activity C,1970-01-01 10:00:00,3600.0
3943,Activity D,1970-01-01 10:00:00,3600.0
3943,Activity B,1970-01-01 11:00:00,7200.0
3943,Activity E,1970-01-01 12:00:00,10800.0
3943,Activity I,1970-01-01 13:00:00,14400.0
3943,Activity F,1970-01-01 14:00:00,18000.0
3943,Activity J,1970-01-01 15:00:00,21600.0
3944,Activity A,1970-01-01 09:00:00,0.0
3944,Activity C,1970-01-01 10:00:00,3600.0
3944,Activity D,1970-01-01 10:00:00,3600.0
3944,Activity B,1970-01-01 11:00:00,7200.0
3944,Activity E,1970-01-01 12:00:00,10800.0
3944,Activity H,1970-01-01 13:00:00,14400.0
3944,Activity F,1970-01-01 14:00:00,18000.0
3944,Activity J,1970-01-01 15:00:00,21600.0
3945,Activity A,1970-01-01 09:00:00,0.0
3945,Activity D,1970-01-01 10:00:00,3600.0
3945,Activity C,1970-01-01 10:00:00,3600.0
3945,Activity B,1970-01-01 11:00:00,7200.0
3945,Activity E,1970-01-01 12:00:00,10800.0
3945,Activity H,1970-01-01 13:00:00,14400.0
3945,Activity F,1970-01-01 14:00:00,18000.0
3945,Activity J,1970-01-01 15:00:00,21600.0
3946,Activity A,1970-01-01 09:00:00,0.0
3946,Activity D,1970-01-01 10:00:00,3600.0
3946,Activity C,1970-01-01 10:00:00,3600.0
3946,Activity B,1970-01-01 11:00:00,7200.0
3946,Activity E,1970-01-01 12:00:00,10800.0
3946,Activity G,1970-01-01 13:00:00,14400.0
3946,Activity F,1970-01-01 14:00:00,18000.0
3946,Activity J,1970-01-01 15:00:00,21600.0
3947,Activity A,1970-01-01 09:00:00,0.0
3947,Activity D,1970-01-01 10:00:00,3600.0
3947,Activity C,1970-01-01 10:00:00,3600.0
3947,Activity B,1970-01-01 11:00:00,7200.0
3947,Activity E,1970-01-01 12:00:00,10800.0
3947,Activity I,1970-01-01 13:00:00,14400.0
3947,Activity F,1970-01-01 14:00:00,18000.0
3947,Activity J,1970-01-01 15:00:00,21600.0
3948,Activity A,1970-01-01 09:00:00,0.0
3948,Activity D,1970-01-01 10:00:00,3600.0
3948,Activity C,1970-01-01 10:00:00,3600.0
3948,Activity B,1970-01-01 11:00:00,7200.0
3948,Activity E,1970-01-01 12:00:00,10800.0
3948,Activity G,1970-01-01 13:00:00,14400.0
3948,Activity F,1970-01-01 14:00:00,18000.0
3948,Activity J,1970-01-01 15:00:00,21600.0
3949,Activity A,1970-01-01 09:00:00,0.0
3949,Activity D,1970-01-01 10:00:00,3600.0
3949,Activity C,1970-01-01 10:00:00,3600.0
3949,Activity B,1970-01-01 11:00:00,7200.0
3949,Activity E,1970-01-01 12:00:00,10800.0
3949,Activity H,1970-01-01 13:00:00,14400.0
3949,Activity F,1970-01-01 14:00:00,18000.0
3949,Activity J,1970-01-01 15:00:00,21600.0
3950,Activity A,1970-01-01 09:00:00,0.0
3950,Activity C,1970-01-01 10:00:00,3600.0
3950,Activity D,1970-01-01 10:00:00,3600.0
3950,Activity B,1970-01-01 11:00:00,7200.0
3950,Activity E,1970-01-01 12:00:00,10800.0
3950,Activity H,1970-01-01 13:00:00,14400.0
3950,Activity F,1970-01-01 14:00:00,18000.0
3950,Activity J,1970-01-01 15:00:00,21600.0
3951,Activity A,1970-01-01 09:00:00,0.0
3951,Activity D,1970-01-01 10:00:00,3600.0
3951,Activity C,1970-01-01 10:00:00,3600.0
3951,Activity B,1970-01-01 11:00:00,7200.0
3951,Activity E,1970-01-01 12:00:00,10800.0
3951,Activity G,1970-01-01 13:00:00,14400.0
3951,Activity F,1970-01-01 14:00:00,18000.0
3951,Activity J,1970-01-01 15:00:00,21600.0
3952,Activity A,1970-01-01 09:00:00,0.0
3952,Activity C,1970-01-01 10:00:00,3600.0
3952,Activity D,1970-01-01 10:00:00,3600.0
3952,Activity B,1970-01-01 11:00:00,7200.0
3952,Activity E,1970-01-01 12:00:00,10800.0
3952,Activity H,1970-01-01 13:00:00,14400.0
3952,Activity F,1970-01-01 14:00:00,18000.0
3952,Activity J,1970-01-01 15:00:00,21600.0
3953,Activity A,1970-01-01 09:00:00,0.0
3953,Activity C,1970-01-01 10:00:00,3600.0
3953,Activity D,1970-01-01 10:00:00,3600.0
3953,Activity B,1970-01-01 11:00:00,7200.0
3953,Activity E,1970-01-01 12:00:00,10800.0
3953,Activity G,1970-01-01 13:00:00,14400.0
3953,Activity F,1970-01-01 14:00:00,18000.0
3953,Activity J,1970-01-01 15:00:00,21600.0
3954,Activity A,1970-01-01 09:00:00,0.0
3954,Activity D,1970-01-01 10:00:00,3600.0
3954,Activity C,1970-01-01 10:00:00,3600.0
3954,Activity B,1970-01-01 11:00:00,7200.0
3954,Activity E,1970-01-01 12:00:00,10800.0
3954,Activity G,1970-01-01 13:00:00,14400.0
3954,Activity F,1970-01-01 14:00:00,18000.0
3954,Activity J,1970-01-01 15:00:00,21600.0
3955,Activity A,1970-01-01 09:00:00,0.0
3955,Activity C,1970-01-01 10:00:00,3600.0
3955,Activity D,1970-01-01 10:00:00,3600.0
3955,Activity B,1970-01-01 11:00:00,7200.0
3955,Activity E,1970-01-01 12:00:00,10800.0
3955,Activity H,1970-01-01 13:00:00,14400.0
3955,Activity F,1970-01-01 14:00:00,18000.0
3955,Activity J,1970-01-01 15:00:00,21600.0
3956,Activity A,1970-01-01 09:00:00,0.0
3956,Activity D,1970-01-01 10:00:00,3600.0
3956,Activity C,1970-01-01 10:00:00,3600.0
3956,Activity B,1970-01-01 11:00:00,7200.0
3956,Activity E,1970-01-01 12:00:00,10800.0
3956,Activity I,1970-01-01 13:00:00,14400.0
3956,Activity F,1970-01-01 14:00:00,18000.0
3956,Activity J,1970-01-01 15:00:00,21600.0
3957,Activity A,1970-01-01 09:00:00,0.0
3957,Activity C,1970-01-01 10:00:00,3600.0
3957,Activity D,1970-01-01 10:00:00,3600.0
3957,Activity B,1970-01-01 11:00:00,7200.0
3957,Activity E,1970-01-01 12:00:00,10800.0
3957,Activity I,1970-01-01 13:00:00,14400.0
3957,Activity F,1970-01-01 14:00:00,18000.0
3957,Activity J,1970-01-01 15:00:00,21600.0
3958,Activity A,1970-01-01 09:00:00,0.0
3958,Activity D,1970-01-01 10:00:00,3600.0
3958,Activity C,1970-01-01 10:00:00,3600.0
3958,Activity B,1970-01-01 11:00:00,7200.0
3958,Activity E,1970-01-01 12:00:00,10800.0
3958,Activity I,1970-01-01 13:00:00,14400.0
3958,Activity F,1970-01-01 14:00:00,18000.0
3958,Activity J,1970-01-01 15:00:00,21600.0
3959,Activity A,1970-01-01 09:00:00,0.0
3959,Activity D,1970-01-01 10:00:00,3600.0
3959,Activity C,1970-01-01 10:00:00,3600.0
3959,Activity B,1970-01-01 11:00:00,7200.0
3959,Activity E,1970-01-01 12:00:00,10800.0
3959,Activity H,1970-01-01 13:00:00,14400.0
3959,Activity F,1970-01-01 14:00:00,18000.0
3959,Activity J,1970-01-01 15:00:00,21600.0
3960,Activity A,1970-01-01 09:00:00,0.0
3960,Activity C,1970-01-01 10:00:00,3600.0
3960,Activity D,1970-01-01 10:00:00,3600.0
3960,Activity B,1970-01-01 11:00:00,7200.0
3960,Activity E,1970-01-01 12:00:00,10800.0
3960,Activity G,1970-01-01 13:00:00,14400.0
3960,Activity F,1970-01-01 14:00:00,18000.0
3960,Activity J,1970-01-01 15:00:00,21600.0
3961,Activity A,1970-01-01 09:00:00,0.0
3961,Activity D,1970-01-01 10:00:00,3600.0
3961,Activity C,1970-01-01 10:00:00,3600.0
3961,Activity B,1970-01-01 11:00:00,7200.0
3961,Activity E,1970-01-01 12:00:00,10800.0
3961,Activity H,1970-01-01 13:00:00,14400.0
3961,Activity F,1970-01-01 14:00:00,18000.0
3961,Activity J,1970-01-01 15:00:00,21600.0
3962,Activity A,1970-01-01 09:00:00,0.0
3962,Activity C,1970-01-01 10:00:00,3600.0
3962,Activity D,1970-01-01 10:00:00,3600.0
3962,Activity B,1970-01-01 11:00:00,7200.0
3962,Activity E,1970-01-01 12:00:00,10800.0
3962,Activity I,1970-01-01 13:00:00,14400.0
3962,Activity F,1970-01-01 14:00:00,18000.0
3962,Activity J,1970-01-01 15:00:00,21600.0
3963,Activity A,1970-01-01 09:00:00,0.0
3963,Activity D,1970-01-01 10:00:00,3600.0
3963,Activity C,1970-01-01 10:00:00,3600.0
3963,Activity B,1970-01-01 11:00:00,7200.0
3963,Activity E,1970-01-01 12:00:00,10800.0
3963,Activity I,1970-01-01 13:00:00,14400.0
3963,Activity F,1970-01-01 14:00:00,18000.0
3963,Activity J,1970-01-01 15:00:00,21600.0
3964,Activity A,1970-01-01 09:00:00,0.0
3964,Activity C,1970-01-01 10:00:00,3600.0
3964,Activity D,1970-01-01 10:00:00,3600.0
3964,Activity B,1970-01-01 11:00:00,7200.0
3964,Activity E,1970-01-01 12:00:00,10800.0
3964,Activity I,1970-01-01 13:00:00,14400.0
3964,Activity F,1970-01-01 14:00:00,18000.0
3964,Activity J,1970-01-01 15:00:00,21600.0
3965,Activity A,1970-01-01 09:00:00,0.0
3965,Activity C,1970-01-01 10:00:00,3600.0
3965,Activity D,1970-01-01 10:00:00,3600.0
3965,Activity B,1970-01-01 11:00:00,7200.0
3965,Activity E,1970-01-01 12:00:00,10800.0
3965,Activity H,1970-01-01 13:00:00,14400.0
3965,Activity F,1970-01-01 14:00:00,18000.0
3965,Activity J,1970-01-01 15:00:00,21600.0
3966,Activity A,1970-01-01 09:00:00,0.0
3966,Activity C,1970-01-01 10:00:00,3600.0
